timestamps,TP9,AF7,AF8,TP10,Right AUX
1709720481.323,-25.391,-53.223,-34.668,-52.246,0.000
1709720481.327,-47.363,-54.199,-22.461,-52.734,0.000
1709720481.331,-89.355,-55.664,-27.832,-87.402,0.000
1709720481.335,-109.863,-57.129,-41.992,-122.559,0.000
1709720481.339,-64.941,-48.828,-35.645,-73.242,0.000
1709720481.343,-3.418,-34.668,-18.555,-6.348,0.000
1709720481.347,-29.297,-49.316,-28.809,-43.945,0.000
1709720481.351,-102.051,-64.941,-48.340,-119.141,0.000
1709720481.355,-87.891,-45.410,-34.668,-99.609,0.000
1709720481.359,-47.852,-46.387,-33.691,-63.477,0.000
1709720481.363,-32.227,-56.641,-39.551,-43.457,0.000
1709720481.366,-53.223,-62.012,-34.180,-47.363,0.000
1709720481.370,-80.566,-60.547,-29.297,-81.543,0.000
1709720481.374,-78.613,-53.223,-29.297,-87.402,0.000
1709720481.378,-73.242,-60.059,-40.039,-90.820,0.000
1709720481.382,-51.270,-62.012,-47.852,-68.848,0.000
1709720481.386,-38.574,-60.547,-39.551,-49.316,0.000
1709720481.390,-69.336,-61.523,-40.527,-89.355,0.000
1709720481.394,-104.492,-65.430,-52.246,-128.418,0.000
1709720481.398,-95.215,-67.383,-46.875,-115.234,0.000
1709720481.402,-53.223,-64.941,-35.645,-71.777,0.000
1709720481.405,-57.617,-65.918,-39.551,-81.055,0.000
1709720481.409,-104.980,-66.895,-44.434,-128.906,0.000
1709720481.413,-109.863,-55.176,-37.109,-129.883,0.000
1709720481.417,-54.199,-38.086,-23.926,-76.660,0.000
1709720481.421,-6.348,-35.156,-23.926,-36.133,0.000
1709720481.425,-45.898,-61.523,-48.340,-79.590,0.000
1709720481.429,-93.750,-63.477,-44.434,-118.164,0.000
1709720481.433,-105.957,-47.363,-40.527,-125.488,0.000
1709720481.437,-97.656,-68.848,-54.199,-117.188,0.000
1709720481.441,-64.941,-89.844,-52.246,-87.402,0.000
1709720481.445,-49.316,-78.613,-44.434,-70.312,0.000
1709720481.448,-83.008,-66.895,-41.016,-83.496,0.000
1709720481.452,-120.605,-64.941,-41.504,-114.746,0.000
1709720481.456,-97.168,-53.223,-38.086,-96.191,0.000
1709720481.460,-39.062,-55.176,-36.133,-47.852,0.000
1709720481.464,-19.043,-58.594,-31.250,-25.391,0.000
1709720481.468,-77.637,-57.129,-39.062,-80.078,0.000
1709720481.472,-124.512,-63.965,-45.898,-135.254,0.000
1709720481.476,-83.496,-56.641,-28.809,-97.656,0.000
1709720481.480,-31.250,-59.570,-29.785,-58.105,0.000
1709720481.483,-40.039,-68.848,-46.387,-71.289,0.000
1709720481.487,-69.336,-57.129,-45.898,-88.867,0.000
1709720481.491,-81.543,-47.363,-38.574,-99.121,0.000
1709720481.495,-83.496,-53.223,-37.109,-103.027,0.000
1709720481.499,-59.570,-61.035,-40.527,-73.730,0.000
1709720481.503,-26.855,-50.293,-38.086,-48.340,0.000
1709720481.507,-23.926,-34.180,-18.555,-48.828,0.000
1709720481.511,-69.824,-41.016,-17.090,-81.543,0.000
1709720481.515,-95.215,-53.223,-33.203,-104.492,0.000
1709720481.519,-65.430,-62.500,-39.062,-85.449,0.000
1709720481.523,-9.766,-62.988,-26.855,-28.809,0.000
1709720481.526,-20.996,-65.918,-27.344,-34.180,0.000
1709720481.530,-109.863,-83.984,-51.758,-123.535,0.000
1709720481.534,-110.352,-67.871,-45.410,-124.023,0.000
1709720481.538,-61.523,-52.734,-35.645,-79.590,0.000
1709720481.542,-39.062,-64.453,-39.551,-54.199,0.000
1709720481.546,-56.641,-70.801,-44.922,-68.848,0.000
1709720481.550,-85.938,-57.617,-39.062,-99.121,0.000
1709720481.554,-85.938,-50.781,-34.668,-93.750,0.000
1709720481.558,-63.477,-60.059,-44.434,-82.031,0.000
1709720481.562,-39.062,-71.289,-47.363,-73.242,0.000
1709720481.566,-38.574,-64.453,-39.062,-50.293,0.000
1709720481.569,-76.172,-55.176,-31.738,-59.082,0.000
1709720481.573,-120.117,-68.848,-41.016,-115.723,0.000
1709720481.577,-81.543,-64.453,-47.852,-104.492,0.000
1709720481.581,-13.672,-54.199,-49.316,-32.227,0.000
1709720481.585,-38.574,-65.430,-42.969,-37.598,0.000
1709720481.589,-100.586,-68.848,-30.273,-95.215,0.000
1709720481.593,-108.398,-57.129,-23.438,-101.562,0.000
1709720481.597,-78.613,-59.570,-27.344,-73.730,0.000
1709720481.601,-40.039,-76.172,-32.715,-44.434,0.000
1709720481.605,-42.480,-80.078,-32.227,-44.922,0.000
1709720481.609,-81.543,-65.430,-30.762,-88.867,0.000
1709720481.612,-73.730,-42.969,-14.648,-92.773,0.000
1709720481.616,-49.805,-54.688,-12.695,-65.430,0.000
1709720481.620,-70.312,-94.238,-42.969,-87.402,0.000
1709720481.624,-56.641,-88.867,-41.992,-70.312,0.000
1709720481.628,-64.941,-80.078,-35.156,-75.195,0.000
1709720481.632,-112.793,-83.496,-35.645,-116.211,0.000
1709720481.636,-103.027,-73.730,-22.949,-103.027,0.000
1709720481.640,-41.504,-72.266,-13.672,-52.246,0.000
1709720481.644,-17.090,-69.336,-13.184,-27.344,0.000
1709720481.648,-58.594,-58.105,-20.508,-55.664,0.000
1709720481.652,-99.609,-59.570,-24.414,-95.215,0.000
1709720481.655,-83.984,-57.129,-20.996,-83.984,0.000
1709720481.659,-32.227,-55.176,-19.043,-36.133,0.000
1709720481.663,-46.875,-80.566,-38.574,-46.387,0.000
1709720481.667,-86.914,-77.637,-45.410,-81.543,0.000
1709720481.671,-91.309,-52.246,-30.273,-91.309,0.000
1709720481.675,-87.891,-53.711,-29.785,-93.262,0.000
1709720481.679,-59.570,-69.824,-33.691,-87.891,0.000
1709720481.683,-25.879,-74.707,-38.574,-64.453,0.000
1709720481.687,-47.363,-72.266,-36.621,-63.965,0.000
1709720481.691,-88.867,-71.289,-32.227,-101.562,0.000
1709720481.695,-90.332,-65.430,-29.785,-104.980,0.000
1709720481.698,-54.199,-62.012,-32.227,-71.777,0.000
1709720481.702,-6.836,-57.129,-32.715,-24.414,0.000
1709720481.706,-24.902,-59.570,-32.227,-34.180,0.000
1709720481.710,-118.164,-75.195,-53.711,-122.070,0.000
1709720481.714,-120.117,-67.383,-50.781,-123.535,0.000
1709720481.718,-70.801,-63.477,-43.945,-74.707,0.000
1709720481.722,-51.758,-74.707,-41.992,-55.176,0.000
1709720481.726,-58.594,-79.590,-35.645,-76.660,0.000
1709720481.730,-77.637,-62.988,-26.367,-98.145,0.000
1709720481.734,-79.590,-52.734,-21.973,-105.469,0.000
1709720481.738,-65.430,-56.152,-32.715,-98.633,0.000
1709720481.741,-35.156,-57.617,-34.668,-54.199,0.000
1709720481.745,-29.297,-52.734,-25.391,-40.039,0.000
1709720481.749,-66.406,-49.316,-19.043,-79.102,0.000
1709720481.753,-115.723,-65.918,-30.273,-113.281,0.000
1709720481.757,-102.539,-70.312,-40.527,-100.098,0.000
1709720481.761,-27.832,-49.316,-27.344,-44.922,0.000
1709720481.765,-7.812,-38.574,-14.160,-18.066,0.000
1709720481.769,-92.285,-53.223,-31.738,-95.703,0.000
1709720481.773,-120.117,-57.129,-38.086,-135.742,0.000
1709720481.777,-62.012,-50.781,-23.926,-84.473,0.000
1709720481.781,-22.461,-51.758,-17.578,-44.434,0.000
1709720481.784,-31.738,-59.570,-19.531,-44.434,0.000
1709720481.788,-77.637,-62.988,-21.484,-75.684,0.000
1709720481.792,-81.543,-43.457,-3.906,-79.590,0.000
1709720481.796,-53.711,-36.621,-1.953,-50.293,0.000
1709720481.800,-69.824,-68.848,-42.480,-71.777,0.000
1709720481.804,-58.105,-68.848,-37.109,-57.129,0.000
1709720481.808,-69.336,-51.758,-21.484,-65.918,0.000
1709720481.812,-105.957,-51.758,-30.762,-119.629,0.000
1709720481.816,-99.609,-54.199,-31.250,-117.676,0.000
1709720481.820,-41.016,-44.922,-20.020,-60.059,0.000
1709720481.823,-17.578,-51.270,-27.832,-39.551,0.000
1709720481.827,-62.012,-65.430,-37.598,-78.613,0.000
1709720481.831,-97.656,-63.965,-29.297,-104.004,0.000
1709720481.835,-82.031,-49.316,-27.344,-83.008,0.000
1709720481.839,-20.508,-37.109,-22.949,-34.668,0.000
1709720481.843,-15.625,-48.340,-29.785,-47.852,0.000
1709720481.847,-61.035,-56.152,-41.992,-84.961,0.000
1709720481.851,-79.102,-48.828,-32.715,-91.797,0.000
1709720481.855,-75.195,-47.852,-29.297,-104.980,0.000
1709720481.859,-51.758,-62.012,-34.180,-94.238,0.000
1709720481.863,-27.344,-63.965,-35.645,-56.152,0.000
1709720481.866,-39.551,-54.199,-34.180,-55.176,0.000
1709720481.870,-81.543,-50.781,-34.180,-94.727,0.000
1709720481.874,-86.914,-46.387,-35.156,-100.098,0.000
1709720481.878,-42.480,-44.922,-30.762,-59.082,0.000
1709720481.882,5.859,-47.363,-18.555,-12.207,0.000
1709720481.886,-13.184,-55.664,-20.996,-26.367,0.000
1709720481.890,-85.449,-62.500,-34.180,-93.750,0.000
1709720481.894,-117.188,-57.617,-34.668,-122.070,0.000
1709720481.898,-56.152,-45.410,-17.578,-53.711,0.000
1709720481.901,-17.090,-54.688,-13.672,-11.719,0.000
1709720481.905,-70.312,-73.242,-39.062,-67.383,0.000
1709720481.909,-89.355,-56.641,-28.320,-87.402,0.000
1709720481.913,-88.867,-46.387,-16.113,-96.191,0.000
1709720481.917,-62.012,-50.293,-18.555,-83.496,0.000
1709720481.921,-23.438,-60.547,-17.578,-52.734,0.000
1709720481.925,-19.043,-62.988,-19.531,-38.086,0.000
1709720481.929,-42.480,-50.293,-21.973,-63.965,0.000
1709720481.933,-76.172,-48.340,-31.738,-107.910,0.000
1709720481.937,-86.426,-58.594,-43.945,-108.887,0.000
1709720481.941,-41.016,-56.641,-37.598,-59.082,0.000
1709720481.944,-7.324,-48.340,-24.902,-33.203,0.000
1709720481.948,-67.383,-56.152,-33.691,-83.008,0.000
1709720481.952,-107.422,-54.688,-35.645,-107.422,0.000
1709720481.956,-68.359,-41.016,-26.367,-80.078,0.000
1709720481.960,-25.879,-47.852,-22.461,-49.805,0.000
1709720481.964,-42.969,-63.965,-25.879,-49.805,0.000
1709720481.968,-74.707,-64.453,-33.691,-72.266,0.000
1709720481.972,-85.449,-56.152,-31.250,-89.355,0.000
1709720481.976,-66.895,-53.223,-27.344,-78.613,0.000
1709720481.980,-33.203,-58.594,-29.785,-45.898,0.000
1709720481.984,-28.320,-62.012,-29.785,-35.645,0.000
1709720481.987,-31.250,-47.363,-22.949,-42.480,0.000
1709720481.991,-60.059,-40.527,-21.973,-68.848,0.000
1709720481.995,-108.887,-62.500,-42.480,-125.000,0.000
1709720481.999,-64.941,-59.570,-40.527,-91.797,0.000
1709720482.003,-31.738,-55.664,-31.250,-56.641,0.000
1709720482.007,-59.570,-65.430,-39.551,-81.055,0.000
1709720482.011,-103.516,-67.383,-44.434,-111.816,0.000
1709720482.015,-104.492,-57.617,-34.180,-105.957,0.000
1709720482.019,-52.246,-48.828,-30.762,-69.824,0.000
1709720482.023,-19.043,-48.828,-33.203,-45.898,0.000
1709720482.027,-43.457,-58.105,-37.598,-58.105,0.000
1709720482.030,-73.730,-54.688,-37.109,-81.543,0.000
1709720482.034,-61.035,-37.598,-20.020,-68.359,0.000
1709720482.038,-63.965,-58.594,-34.668,-73.730,0.000
1709720482.042,-41.992,-71.289,-43.457,-60.547,0.000
1709720482.046,-24.414,-52.734,-26.367,-43.457,0.000
1709720482.050,-70.801,-46.875,-26.855,-79.102,0.000
1709720482.054,-107.422,-52.246,-32.715,-107.422,0.000
1709720482.058,-69.336,-55.664,-30.273,-70.801,0.000
1709720482.062,-23.438,-50.781,-28.320,-26.855,0.000
1709720482.066,-35.645,-52.734,-36.621,-49.805,0.000
1709720482.070,-73.242,-56.152,-37.598,-89.844,0.000
1709720482.073,-88.867,-61.035,-33.203,-109.863,0.000
1709720482.077,-39.062,-48.828,-21.484,-64.941,0.000
1709720482.081,1.465,-41.504,-10.742,-16.602,0.000
1709720482.085,-59.082,-66.895,-33.691,-72.754,0.000
1709720482.089,-96.680,-60.547,-38.574,-102.051,0.000
1709720482.093,-101.562,-48.828,-32.227,-106.934,0.000
1709720482.097,-80.566,-55.664,-33.203,-102.539,0.000
1709720482.101,-34.668,-60.059,-29.297,-61.035,0.000
1709720482.105,-21.973,-53.711,-26.855,-32.227,0.000
1709720482.109,-70.312,-53.223,-32.715,-64.941,0.000
1709720482.113,-108.398,-51.270,-33.691,-107.422,0.000
1709720482.116,-80.078,-54.688,-39.551,-87.891,0.000
1709720482.120,-36.133,-68.848,-41.504,-47.852,0.000
1709720482.124,-25.391,-64.941,-28.809,-36.621,0.000
1709720482.128,-83.008,-63.965,-38.574,-90.332,0.000
1709720482.132,-109.375,-61.523,-40.527,-117.676,0.000
1709720482.136,-61.035,-52.246,-25.879,-71.289,0.000
1709720482.140,-29.785,-42.969,-27.832,-42.969,0.000
1709720482.144,-41.992,-44.434,-39.062,-64.941,0.000
1709720482.148,-62.988,-42.480,-41.016,-82.031,0.000
1709720482.152,-78.125,-33.203,-27.344,-86.426,0.000
1709720482.155,-83.984,-36.133,-32.715,-92.773,0.000
1709720482.159,-57.617,-45.898,-46.875,-63.965,0.000
1709720482.163,-39.062,-51.270,-39.551,-41.016,0.000
1709720482.167,-49.805,-50.293,-31.250,-45.898,0.000
1709720482.171,-76.660,-44.434,-34.668,-73.730,0.000
1709720482.175,-103.516,-56.152,-52.734,-127.441,0.000
1709720482.179,-62.988,-59.570,-54.199,-104.004,0.000
1709720482.183,-15.625,-44.922,-39.551,-40.039,0.000
1709720482.187,-49.316,-49.316,-44.434,-61.523,0.000
1709720482.191,-106.445,-61.523,-57.617,-124.023,0.000
1709720482.195,-99.121,-58.594,-47.852,-104.492,0.000
1709720482.198,-58.105,-48.828,-42.969,-64.941,0.000
1709720482.202,-44.922,-52.734,-53.711,-59.082,0.000
1709720482.206,-53.711,-57.129,-48.340,-67.383,0.000
1709720482.210,-63.965,-45.898,-27.344,-85.449,0.000
1709720482.214,-60.547,-41.016,-26.367,-88.379,0.000
1709720482.218,-54.199,-46.875,-40.039,-84.473,0.000
1709720482.222,-48.828,-54.688,-44.434,-75.684,0.000
1709720482.226,-42.969,-65.430,-35.645,-61.035,0.000
1709720482.230,-73.730,-66.895,-32.715,-87.402,0.000
1709720482.233,-98.633,-56.641,-31.250,-107.910,0.000
1709720482.237,-66.895,-55.176,-33.691,-83.496,0.000
1709720482.241,-24.414,-56.641,-40.039,-51.758,0.000
1709720482.245,-37.109,-55.664,-37.598,-55.176,0.000
1709720482.249,-83.496,-58.594,-34.668,-96.191,0.000
1709720482.253,-91.309,-53.223,-39.062,-115.723,0.000
1709720482.257,-39.062,-41.992,-26.367,-63.965,0.000
1709720482.261,-5.859,-44.922,-18.555,-25.391,0.000
1709720482.265,-39.551,-60.059,-39.062,-55.664,0.000
1709720482.269,-78.613,-57.617,-43.945,-103.027,0.000
1709720482.273,-58.105,-35.156,-22.461,-83.008,0.000
1709720482.276,-38.086,-39.551,-21.484,-66.406,0.000
1709720482.280,-56.152,-62.500,-41.992,-90.820,0.000
1709720482.284,-40.527,-53.223,-33.691,-62.012,0.000
1709720482.288,-55.176,-38.086,-26.367,-73.242,0.000
1709720482.292,-84.961,-48.340,-37.109,-104.004,0.000
1709720482.296,-75.195,-52.246,-42.480,-94.238,0.000
1709720482.300,-32.227,-49.805,-40.039,-56.641,0.000
1709720482.304,-21.973,-59.082,-38.574,-35.156,0.000
1709720482.308,-59.082,-55.176,-36.133,-70.801,0.000
1709720482.312,-89.355,-53.711,-38.086,-113.281,0.000
1709720482.316,-64.941,-46.387,-31.250,-87.891,0.000
1709720482.319,-30.273,-51.758,-24.902,-44.434,0.000
1709720482.323,-56.152,-71.777,-39.062,-65.918,0.000
1709720482.327,-80.078,-62.988,-39.551,-91.309,0.000
1709720482.331,-82.031,-57.129,-29.297,-98.633,0.000
1709720482.335,-81.543,-67.383,-29.297,-100.098,0.000
1709720482.339,-65.918,-76.660,-43.457,-85.938,0.000
1709720482.343,-45.898,-66.406,-46.875,-69.336,0.000
1709720482.347,-50.293,-49.316,-36.621,-68.359,0.000
1709720482.351,-72.266,-48.340,-31.738,-93.750,0.000
1709720482.355,-69.824,-49.316,-29.785,-109.863,0.000
1709720482.359,-60.547,-54.199,-33.203,-86.426,0.000
1709720482.362,-34.668,-52.246,-23.926,-36.133,0.000
1709720482.366,-32.715,-58.105,-20.508,-35.156,0.000
1709720482.370,-104.004,-79.102,-41.016,-115.723,0.000
1709720482.374,-104.492,-66.895,-37.109,-111.816,0.000
1709720482.378,-60.547,-53.711,-26.367,-70.801,0.000
1709720482.382,-50.293,-57.617,-27.832,-59.570,0.000
1709720482.386,-69.824,-58.105,-33.691,-68.359,0.000
1709720482.390,-75.195,-43.457,-30.273,-92.773,0.000
1709720482.394,-80.566,-39.062,-34.180,-104.004,0.000
1709720482.398,-67.383,-43.945,-41.016,-82.031,0.000
1709720482.402,-52.734,-56.152,-37.598,-72.754,0.000
1709720482.405,-59.082,-63.965,-33.203,-83.008,0.000
1709720482.409,-66.895,-54.688,-26.367,-86.914,0.000
1709720482.413,-102.539,-58.594,-36.133,-122.070,0.000
1709720482.417,-92.773,-53.711,-34.668,-113.281,0.000
1709720482.421,-41.016,-39.062,-28.320,-62.500,0.000
1709720482.425,-35.156,-47.363,-35.645,-61.523,0.000
1709720482.429,-75.684,-55.664,-37.598,-105.957,0.000
1709720482.433,-89.355,-52.246,-37.598,-123.535,0.000
1709720482.437,-60.547,-48.828,-29.785,-89.355,0.000
1709720482.441,-42.480,-53.711,-25.879,-57.129,0.000
1709720482.445,-46.875,-51.270,-32.227,-53.711,0.000
1709720482.448,-71.289,-49.805,-34.180,-80.566,0.000
1709720482.452,-67.871,-44.922,-20.020,-82.031,0.000
1709720482.456,-58.594,-41.016,-14.160,-67.383,0.000
1709720482.460,-81.055,-59.082,-41.016,-87.891,0.000
1709720482.464,-71.289,-63.477,-45.410,-78.613,0.000
1709720482.468,-79.590,-63.965,-42.969,-89.844,0.000
1709720482.472,-102.051,-64.941,-43.945,-116.211,0.000
1709720482.476,-89.355,-57.129,-34.180,-103.516,0.000
1709720482.480,-48.340,-56.152,-31.738,-68.359,0.000
1709720482.484,-43.945,-58.105,-38.086,-60.547,0.000
1709720482.488,-76.172,-55.664,-33.203,-82.520,0.000
1709720482.491,-83.984,-48.828,-14.648,-92.285,0.000
1709720482.495,-76.660,-49.805,-20.020,-87.891,0.000
1709720482.499,-45.410,-51.270,-24.902,-52.246,0.000
1709720482.503,-40.527,-58.105,-24.902,-51.270,0.000
1709720482.507,-70.801,-69.824,-38.086,-85.449,0.000
1709720482.511,-76.172,-58.105,-35.645,-98.633,0.000
1709720482.515,-63.965,-47.363,-30.273,-91.797,0.000
1709720482.519,-51.270,-51.270,-36.621,-68.359,0.000
1709720482.523,-39.062,-43.945,-33.203,-46.875,0.000
1709720482.527,-45.410,-37.109,-23.438,-48.828,0.000
1709720482.530,-76.172,-47.852,-22.949,-85.938,0.000
1709720482.534,-82.520,-51.758,-29.297,-101.562,0.000
1709720482.538,-55.176,-53.711,-30.762,-67.871,0.000
1709720482.542,-24.902,-43.457,-24.414,-26.367,0.000
1709720482.546,-17.090,-26.367,-30.762,-24.902,0.000
1709720482.550,-79.102,-46.875,-47.852,-93.262,0.000
1709720482.554,-104.980,-59.082,-32.715,-112.793,0.000
1709720482.558,-83.008,-55.664,-12.695,-83.008,0.000
1709720482.562,-75.684,-66.406,-11.719,-72.754,0.000
1709720482.566,-92.773,-83.984,-18.555,-90.820,0.000
1709720482.570,-103.516,-83.984,-5.859,-107.910,0.000
1709720482.573,-111.816,-84.473,7.324,-121.582,0.000
1709720482.577,-114.746,-94.727,5.859,-118.652,0.000
1709720482.581,-86.426,-87.891,9.277,-86.914,0.000
1709720482.585,-68.848,-80.566,8.301,-72.266,0.000
1709720482.589,-81.055,-79.102,9.766,-75.195,0.000
1709720482.593,-121.582,-91.309,3.906,-112.793,0.000
1709720482.597,-120.117,-97.168,-6.348,-120.605,0.000
1709720482.601,-73.730,-90.332,-0.977,-73.730,0.000
1709720482.605,-67.383,-89.355,-3.906,-66.406,0.000
1709720482.608,-93.262,-83.008,-11.230,-100.586,0.000
1709720482.612,-102.539,-71.777,-12.695,-106.934,0.000
1709720482.616,-72.754,-65.918,0.488,-68.359,0.000
1709720482.620,-53.223,-72.266,0.977,-57.129,0.000
1709720482.624,-69.824,-84.961,-15.625,-78.125,0.000
1709720482.628,-87.891,-84.473,-17.090,-97.656,0.000
1709720482.632,-80.078,-68.848,-9.766,-93.262,0.000
1709720482.636,-68.848,-69.336,-20.508,-80.566,0.000
1709720482.640,-66.406,-75.684,-32.715,-75.195,0.000
1709720482.644,-74.219,-77.148,-33.203,-79.102,0.000
1709720482.648,-59.082,-71.289,-19.531,-58.594,0.000
1709720482.651,-72.754,-81.543,-21.484,-62.012,0.000
1709720482.655,-114.258,-92.285,-48.828,-112.305,0.000
1709720482.659,-70.312,-68.848,-38.086,-73.730,0.000
1709720482.663,-45.410,-58.105,-21.973,-44.922,0.000
1709720482.667,-72.266,-67.383,-29.785,-80.078,0.000
1709720482.671,-90.332,-77.637,-38.574,-104.492,0.000
1709720482.675,-72.754,-75.684,-33.203,-86.914,0.000
1709720482.679,-45.410,-64.941,-24.902,-61.035,0.000
1709720482.683,-46.875,-73.730,-39.062,-62.988,0.000
1709720482.687,-71.777,-82.031,-60.059,-86.426,0.000
1709720482.691,-83.496,-67.871,-51.758,-91.309,0.000
1709720482.694,-70.801,-64.453,-33.203,-78.613,0.000
1709720482.698,-72.266,-71.777,-38.574,-82.520,0.000
1709720482.702,-63.477,-69.824,-42.969,-73.242,0.000
1709720482.706,-40.527,-60.547,-26.855,-57.129,0.000
1709720482.710,-59.082,-63.477,-25.879,-78.613,0.000
1709720482.714,-86.426,-72.754,-34.668,-94.727,0.000
1709720482.718,-62.988,-67.383,-27.832,-64.941,0.000
1709720482.722,-35.156,-56.152,-18.555,-37.598,0.000
1709720482.726,-43.945,-57.129,-26.367,-43.945,0.000
1709720482.730,-76.660,-67.383,-37.598,-80.566,0.000
1709720482.734,-85.938,-72.754,-38.574,-102.539,0.000
1709720482.737,-44.922,-58.105,-20.996,-56.152,0.000
1709720482.741,-18.066,-43.457,-13.184,-18.555,0.000
1709720482.745,-65.430,-69.336,-39.062,-79.590,0.000
1709720482.749,-88.379,-79.590,-41.992,-110.352,0.000
1709720482.753,-81.543,-77.637,-32.715,-93.750,0.000
1709720482.757,-69.824,-80.078,-38.574,-77.637,0.000
1709720482.761,-60.059,-70.801,-47.852,-62.012,0.000
1709720482.765,-53.711,-57.129,-39.551,-52.734,0.000
1709720482.769,-58.594,-62.012,-29.297,-64.941,0.000
1709720482.773,-76.660,-70.312,-26.367,-83.984,0.000
1709720482.777,-73.242,-65.918,-29.785,-84.473,0.000
1709720482.780,-40.527,-56.641,-26.855,-56.641,0.000
1709720482.784,-18.555,-47.363,-18.066,-24.414,0.000
1709720482.788,-69.336,-65.918,-30.762,-69.336,0.000
1709720482.792,-104.004,-72.266,-35.156,-111.328,0.000
1709720482.796,-71.289,-55.664,-32.227,-78.613,0.000
1709720482.800,-55.664,-57.617,-37.109,-55.664,0.000
1709720482.804,-67.871,-64.941,-42.480,-66.406,0.000
1709720482.808,-72.266,-65.430,-44.922,-81.055,0.000
1709720482.812,-74.219,-63.965,-38.574,-84.473,0.000
1709720482.816,-65.430,-65.430,-36.621,-83.984,0.000
1709720482.820,-37.598,-57.129,-31.738,-55.664,0.000
1709720482.823,-40.039,-56.152,-27.344,-46.387,0.000
1709720482.827,-52.734,-66.895,-24.414,-56.152,0.000
1709720482.831,-55.664,-61.523,-15.137,-57.129,0.000
1709720482.835,-89.844,-77.637,-38.574,-103.027,0.000
1709720482.839,-66.406,-87.402,-56.152,-96.191,0.000
1709720482.843,-30.762,-74.707,-43.945,-59.570,0.000
1709720482.847,-53.711,-67.871,-37.109,-68.359,0.000
1709720482.851,-87.891,-64.453,-46.387,-105.957,0.000
1709720482.855,-83.496,-62.988,-41.504,-107.422,0.000
1709720482.859,-59.082,-57.617,-35.645,-69.336,0.000
1709720482.862,-43.945,-59.570,-30.762,-51.758,0.000
